x,y
0.9774111,11.169343
4.2143264,3.454985
4.1913724,-11.384038
-4.839427,-7.462843
3.4868667,-1.7287167
-1.7443105,3.8279424
-4.90935,-8.041825
-2.230458,-9.083496
-0.51054233,-2.9233513
5.9175024,6.8337183
5.2460628,-10.192259
-1.6366068,8.703362
2.3834095,4.060054
-6.177429,-3.1029522
-0.98735225,13.240522
-0.58199686,12.354923
-6.6076303,5.2597938
-0.81418467,5.4964905
4.5376477,-10.890154
-2.8163087,-6.4796205
-0.71859807,-2.5173783
3.8406112,-10.361915
-2.518702,4.8846245
0.8354648,1.1534481
-4.836615,4.5512104
-0.03337033,10.055598
-3.983398,9.78552
6.5575666,0.9332893
-5.069836,-6.838564
-2.9417753,7.7318673
-3.6418083,8.979646
-8.206071,-5.349693
3.514511,-1.5522856
-1.0822405,-1.1267439
-4.0488677,4.5838547
-5.182251,-9.131696
0.85512805,-6.5180154
6.854609,-8.432959
1.1150681,-10.966815
-1.9673698,8.006879
6.1734185,-10.2243
-2.9733095,-9.506079
-1.9931844,-8.263975
0.08550177,-10.73259
-2.4462817,-11.459678
0.56142956,-5.5990324
3.2534409,-9.207528
5.567986,-11.316734
-4.567441,-1.4854002
1.8435208,14.05891
-1.6736244,1.2327219
0.40666217,-6.800262
-0.5822487,12.355268
2.605692,4.115135
4.2829447,-9.520489
3.942486,-10.513803
-2.4079447,3.0034254
2.2443397,0.91890484
-1.6250367,14.482045
5.3379073,-8.029143
-1.7348181,7.202271
2.644541,11.008585
1.2262001,-11.054942
-1.3677871,-6.098251
-0.71072936,13.4038315
-0.9872153,13.240623
0.23011309,-4.800273
-2.6631093,-11.738139
2.4313116,-6.018273
-1.591862,-4.599649
1.2904682,-9.721794
0.7189009,4.583361
1.1652776,-9.341868
5.5568705,-9.81988
2.9757147,-11.9199
4.714942,3.0940392
-4.8275504,-6.469897
1.7268573,5.1338363
4.000226,-11.069855
-5.436297,0.8792059
-5.557619,5.6487517
-4.629156,-5.672104
-3.269407,11.734418
-1.2334704,4.5758204
-2.34723,1.6759819
-2.2615972,12.771115
2.2021048,-5.6216445
5.4004927,1.2667544
-0.30049136,13.396234
6.669648,-8.329752
-0.013625193,12.46705
7.3503146,0.4716215
-3.2476556,11.684878
-1.5404226,5.9831266
4.7268305,-10.525004
-1.3685619,6.251719
-3.8163807,2.7519097
2.745266,-10.844938
-3.7064772,1.1715999
-4.7351933,4.5484557
-0.6623646,-9.140352
-0.19106379,12.2087755
1.1726519,-3.805761
1.1851759,-2.5555089
-0.30093607,13.3967
1.0064784,6.849626
2.9994562,3.3635614
-1.7777903,-8.477607
-1.6308743,-9.878588
-4.15895,-3.90227
4.4634423,-3.3670175
-6.915287,-7.5347996
-1.1760181,11.811414
-8.006935,-0.12540136
-2.9401915,-6.037336
-5.538874,5.959444
-0.02929043,6.5265675
-8.165286,0.0018278275
-1.1771343,11.812251
-1.4418948,-5.7706156
-6.567807,-6.8666177
1.7616067,-3.3948357
3.5352077,-1.5362425
-1.5123917,-10.028659
-0.59816426,2.7460556
4.9539285,-1.3036445
-4.354939,-10.784194
1.7616053,-3.3948355
2.7007225,-3.082453
2.0056276,1.9443831
-2.6408217,-7.8481374
-1.1712949,-8.310371
-0.04192305,-7.8345976
6.4317093,-4.332378
5.1175723,-9.537563
2.738732,5.372038
4.589771,-8.5983
-1.515377,12.598987
-6.0553327,-11.56045
0.17066646,-3.3297334
0.3248769,-7.8217287
-3.2243598,-4.0999312
-2.592503,-9.268725
4.623523,4.645998
0.19271773,5.2452826
1.5745935,-2.3741279
-6.157857,-11.609737
-8.839386,-4.4717493
3.3156059,6.066823
3.6223345,0.7725347
0.58671623,0.12875946
2.0193784,0.20644437
0.1861948,-0.11843252
0.34043354,-1.7546289
1.4603925,-7.7287593
-4.4307623,-4.900711
1.471935,0.6685296
-0.55004346,3.008876
-8.366377,-5.0199113
-0.23613848,-6.386078
7.073849,3.389114
3.365473,1.5511342
-6.652016,-2.8320012
-0.11703526,-0.70563906
-3.0591645,4.84699
0.4691124,3.8124628
-5.336242,-3.1468852
2.658197,-2.4063761
-2.2739933,-3.0010264
-0.64926237,10.968065
-4.9253283,-1.063018
0.40472218,8.95907
-5.7447314,-5.128893
1.1270269,-1.5084955
-0.32673532,1.4180723
-0.27680066,4.500967
-0.10775896,-0.67238647
-3.4621727,-2.1902072
2.155333,2.4036794
-2.9006488,-5.761303
-1.4850526,-0.06177856
3.161522,-4.4399605
-0.4855,4.956933
0.91099995,2.3402543
-0.47935858,10.370239
-2.7450314,-4.473362
-0.6060459,-3.432978
-0.013620617,12.467057
1.0565052,5.3799386
1.2346976,10.08502
6.518579,-1.990162
-0.7739521,0.053599924
3.5800195,4.5314627
-3.2386703,-2.3844297
-2.365689,-2.0671897
-2.0983043,0.30207592
6.589775,3.7740555
0.469054,3.8125253
-2.478021,-0.4248067
3.2931395,0.41222736
